,location,date,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,population,total_deaths,total_cases,total_deaths_per_million,total_cases_per_million
246,Angola,2020-08,1635.0,68.0,1369.863,60.149,1103258876.0,2381.0,53261.0,66.897,1496.555
247,Angola,2020-09,2121.0,62.0,2088.426,61.861999999999995,1067669880.0,3983.0,102640.0,111.92,2884.04
248,Angola,2020-10,4354.0,101.0,4684.429,110.425,1103258876.0,6968.0,210744.0,195.799,5921.612
249,Angola,2020-11,6061.0,75.0,5579.576,68.575,1067669880.0,9426.0,386663.0,264.857,10864.678
250,Angola,2020-12,2062.0,55.0,2394.006,57.429,1103258876.0,11467.0,499441.0,322.204,14033.574
251,Angola,2021-01,2633.0,64.0,2426.713,62.001,1103258876.0,13241.0,571352.0,372.048,16054.181
252,Angola,2021-02,1000.0,42.0,1113.1480000000001,41.142,996491888.0,13538.0,565704.0,380.398,15895.482
253,Angola,2021-03,1249.0,27.0,1348.006,30.857,1103258876.0,16074.0,661334.0,451.655,18582.546
254,Angola,2021-04,3461.0,44.0,3434.295,44.716,1067669880.0,16618.0,710515.0,466.939,19964.461
255,Angola,2021-05,8688.0,180.0,7407.579,152.284,1103258876.0,20291.0,918417.0,570.147,25806.204
256,Angola,2021-06,4348.0,130.0,5402.715999999999,146.724,1067669880.0,24658.0,1093598.0,692.848,30728.549
257,Angola,2021-07,3208.0,95.0,3604.002,108.284,1103258876.0,29086.0,1246056.0,817.28,35012.395
258,Angola,2021-08,5343.0,210.0,4621.865,180.284,1103258876.0,33543.0,1378270.0,942.509,38727.423
259,Angola,2021-09,7716.0,295.0,7726.2880000000005,296.431,1067669880.0,40014.0,1520201.0,1124.339,42715.476
260,Angola,2021-10,9579.0,221.0,9776.428,238.148,1103258876.0,50525.0,1898848.0,1419.6770000000001,53354.915
261,Angola,2021-11,765.0,25.0,1205.284,34.43,1067669880.0,51679.0,1943609.0,1452.103,54612.637
262,Angola,2021-12,6003.0,13.0,5322.719,13.579,1103258876.0,53878.0,2062971.0,1513.891,57966.54
263,Angola,2022-01,26915.0,148.0,26129.144,143.429,1103258876.0,56802.0,2791449.0,1596.056,78435.732
264,Angola,2022-02,644.0,5.0,2123.2850000000003,10.719999999999999,996491888.0,53119.0,2756061.0,1492.568,77441.385
265,Angola,2022-03,405.0,1.0,437.578,1.001,1103258876.0,58895.0,3066082.0,1654.857,86152.52900000001
266,Angola,2022-04,212.0,0.0,239.43,0.0,1067669880.0,57000.0,2977163.0,1601.6100000000001,83654.033
267,Angola,2022-05,443.0,0.0,309.279,0.0,1103258876.0,58900.0,3083491.0,1654.997,86641.699
268,Angola,2022-06,1496.0,0.0,1506.5720000000001,0.0,1067669880.0,57000.0,3008857.0,1601.6100000000001,84544.584
269,Angola,2022-07,1218.0,16.0,1192.0,12.576,1103258876.0,59147.0,3161640.0,1661.936,88837.572
270,Angola,2022-08,547.0,1.0,654.572,4.427,1103258876.0,59421.0,3185066.0,1669.6470000000002,89495.811
271,Angola,2022-09,109.0,0.0,150.575,0.0,1067669880.0,57510.0,3093589.0,1615.95,86925.439
272,Angola,2022-10,467.0,0.0,335.575,0.0,1103258876.0,59427.0,3202727.0,1669.815,89992.056
273,Angola,2022-11,1061.0,7.0,1118.285,6.577999999999999,1067669880.0,57615.0,3125253.0,1618.901,87815.145
274,Angola,2022-12,411.0,5.0,485.14,5.434,1103258876.0,59742.0,3252983.0,1678.666,91404.184
275,Angola,2023-01,114.0,2.0,113.43,2.002,1103258876.0,59854.0,3259605.0,1681.8020000000001,91590.25
276,Angola,2023-02,71.0,2.0,64.71,1.43,996491888.0,54088.0,2946205.0,1519.787,82784.149
277,Angola,2023-03,61.0,0.0,65.283,0.572,1103258876.0,59923.0,3263957.0,1683.7649999999999,91712.534
278,Angola,2023-04,68.0,1.0,70.576,1.001,1067669880.0,58019.0,3160584.0,1630.2620000000002,88807.901
279,Angola,2023-05,435.0,2.0,414.00100000000003,2.002,1103258876.0,60004.0,3274664.0,1686.0330000000001,92013.38
280,Anguilla,2020-02,0.0,0.0,0.0,0.0,460433.0,,,,
281,Anguilla,2020-03,2.0,0.0,0.8579999999999999,0.0,492187.0,,6.0,,377.904
282,Anguilla,2020-04,1.0,0.0,2.145,0.0,476310.0,,86.0,,5416.65
283,Anguilla,2020-05,0.0,0.0,0.0,0.0,492187.0,,93.0,,5857.543
284,Anguilla,2020-06,0.0,0.0,0.0,0.0,476310.0,,90.0,,5668.59
285,Anguilla,2020-07,0.0,0.0,0.0,0.0,492187.0,,93.0,,5857.543
286,Anguilla,2020-08,0.0,0.0,0.0,0.0,492187.0,,93.0,,5857.543
287,Anguilla,2020-09,0.0,0.0,0.0,0.0,476310.0,,90.0,,5668.59
288,Anguilla,2020-10,0.0,0.0,0.0,0.0,492187.0,,93.0,,5857.543
289,Anguilla,2020-11,1.0,0.0,0.286,0.0,476310.0,,92.0,,5794.558
290,Anguilla,2020-12,8.0,0.0,8.151,0.0,492187.0,,269.0,,16942.746
291,Anguilla,2021-01,5.0,0.0,3.8609999999999998,0.0,492187.0,,461.0,,29035.715
292,Anguilla,2021-02,1.0,0.0,2.7169999999999996,0.0,444556.0,,491.0,,30925.228
293,Anguilla,2021-03,5.0,0.0,4.576,0.0,492187.0,,627.0,,39491.079
294,Anguilla,2021-04,35.0,0.0,31.285999999999998,0.0,476310.0,,998.0,,62858.229
295,Anguilla,2021-05,51.0,0.0,55.145,0.0,492187.0,,3146.0,,198148.27
296,Anguilla,2021-06,0.0,0.0,0.0,0.0,476310.0,,3270.0,,205958.31
297,Anguilla,2021-07,4.0,0.0,4.004,0.0,492187.0,,3456.0,,217673.362
298,Anguilla,2021-08,81.0,0.0,58.141000000000005,0.0,492187.0,,4145.0,,261069.47
299,Anguilla,2021-09,170.0,1.0,183.423,0.715,476310.0,5.0,9050.0,314.92,570006.9299999999
300,Anguilla,2021-10,528.0,0.0,452.566,0.286,492187.0,31.0,18630.0,1952.5040000000001,1173395.4780000001
301,Anguilla,2021-11,442.0,2.0,489.143,2.002,476310.0,64.0,33266.0,4030.993,2095232.0929999999
302,Anguilla,2021-12,312.0,2.0,341.999,1.8589999999999998,492187.0,119.0,46915.0,7495.127,2954903.3189999997
303,Anguilla,2022-01,678.0,3.0,587.851,2.4309999999999996,492187.0,189.0,60040.0,11904.009,3781570.8310000002
304,Anguilla,2022-02,204.0,1.0,286.134,1.7159999999999997,444556.0,240.0,68112.0,15116.216,4289979.215
305,Anguilla,2022-03,105.0,0.0,109.566,0.0,492187.0,279.0,79866.0,17572.597999999998,5030295.399
306,Anguilla,2022-04,98.0,0.0,109.142,0.0,476310.0,270.0,81419.0,17005.739999999998,5128109.8549999995
307,Anguilla,2022-05,472.0,0.0,422.287,0.0,492187.0,279.0,91341.0,17572.597999999998,5753038.983
308,Anguilla,2022-06,208.0,0.0,247.142,0.0,476310.0,270.0,99937.0,17005.739999999998,6294451.0879999995
309,Anguilla,2022-07,169.0,1.0,140.999,0.143,492187.0,280.0,108143.0,17635.582,6811299.367
310,Anguilla,2022-08,225.0,0.0,238.288,0.8579999999999999,492187.0,310.0,113602.0,19525.102,7155130.059
311,Anguilla,2022-09,53.0,2.0,77.998,2.002,476310.0,347.0,115371.0,21855.507999999998,7266549.095
312,Anguilla,2022-10,8.0,0.0,8.287,0.0,492187.0,372.0,119831.0,23430.109999999997,7547458.581
313,Anguilla,2022-11,0.0,0.0,0.0,0.0,476310.0,360.0,115980.0,22674.3,7304906.46
314,Anguilla,2022-12,38.0,0.0,38.003,0.0,492187.0,372.0,120910.0,23430.109999999997,7615418.542
315,Anguilla,2023-01,0.0,0.0,0.0,0.0,492187.0,372.0,121024.0,23430.109999999997,7622598.742000001
316,Anguilla,2023-02,0.0,0.0,0.0,0.0,444556.0,336.0,109312.0,21162.68,6884927.896
317,Anguilla,2023-03,0.0,0.0,0.0,0.0,492187.0,372.0,121024.0,23430.109999999997,7622598.742000001
318,Anguilla,2023-04,0.0,0.0,0.0,0.0,476310.0,360.0,117120.0,22674.3,7376708.46
319,Anguilla,2023-05,0.0,0.0,0.0,0.0,492187.0,372.0,121024.0,23430.109999999997,7622598.742000001
320,Antigua and Barbuda,2020-02,0.0,0.0,0.0,0.0,2719388.0,,,,
321,Antigua and Barbuda,2020-03,7.0,0.0,3.572,0.0,2906932.0,,35.0,,373.243
322,Antigua and Barbuda,2020-04,17.0,3.0,20.145,2.7169999999999996,2813160.0,43.0,505.0,458.552,5385.4
323,Antigua and Barbuda,2020-05,1.0,0.0,1.287,0.286,2906932.0,93.0,766.0,991.7520000000001,8168.748
324,Antigua and Barbuda,2020-06,40.0,0.0,17.714,0.0,2813160.0,90.0,884.0,959.76,9427.117
325,Antigua and Barbuda,2020-07,17.0,0.0,38.43,0.0,2906932.0,93.0,2278.0,991.7520000000001,24292.959
326,Antigua and Barbuda,2020-08,12.0,0.0,12.862,0.0,2906932.0,93.0,2860.0,991.7520000000001,30499.503
327,Antigua and Barbuda,2020-09,4.0,0.0,2.717,0.0,2813160.0,90.0,2857.0,959.76,30467.523
328,Antigua and Barbuda,2020-10,24.0,0.0,25.29,0.0,2906932.0,93.0,3458.0,991.7520000000001,36876.678
329,Antigua and Barbuda,2020-11,19.0,1.0,17.575,1.001,2813160.0,106.0,3985.0,1130.3999999999999,42496.695
330,Antigua and Barbuda,2020-12,14.0,1.0,14.578999999999999,1.001,2906932.0,136.0,4581.0,1450.3349999999998,48852.535
331,Antigua and Barbuda,2021-01,63.0,2.0,44.142,1.144,2906932.0,171.0,5498.0,1823.575,58631.577000000005
332,Antigua and Barbuda,2021-02,508.0,7.0,418.01099999999997,5.2909999999999995,2625616.0,245.0,11148.0,2612.716,118884.098
333,Antigua and Barbuda,2021-03,396.0,14.0,467.57800000000003,16.573999999999998,2906932.0,728.0,28500.0,7763.508,303928.677
334,Antigua and Barbuda,2021-04,105.0,3.0,141.142,3.0029999999999997,2813160.0,893.0,35683.0,9523.101999999999,380529.365
335,Antigua and Barbuda,2021-05,32.0,11.0,31.142,11.004,2906932.0,1151.0,38549.0,12274.451,411092.863
336,Antigua and Barbuda,2021-06,4.0,0.0,6.851999999999999,0.0,2813160.0,1260.0,37870.0,13436.849999999999,403851.89
337,Antigua and Barbuda,2021-07,17.0,1.0,17.003,1.001,2906932.0,1309.0,39335.0,13959.393,419474.892
338,Antigua and Barbuda,2021-08,358.0,0.0,273.429,0.0,2906932.0,1333.0,43365.0,14215.329000000002,462451.481
339,Antigua and Barbuda,2021-09,1264.0,21.0,1263.1480000000001,18.435,2813160.0,1535.0,66667.0,16369.498,710947.827
340,Antigua and Barbuda,2021-10,1138.0,38.0,1197.716,37.994,2906932.0,2813.0,115117.0,29998.298,1227626.586
341,Antigua and Barbuda,2021-11,101.0,15.0,122.147,12.437999999999999,2813160.0,3196.0,122966.0,34082.674,1311329.603
342,Antigua and Barbuda,2021-12,88.0,1.0,88.14,6.002,2906932.0,3633.0,129466.0,38742.901000000005,1380646.679
343,Antigua and Barbuda,2022-01,2329.0,9.0,1885.5720000000001,5.574999999999999,2906932.0,3732.0,160894.0,39798.669,1715800.024
344,Antigua and Barbuda,2022-02,879.0,8.0,1306.137,11.571,2625616.0,3677.0,197961.0,39212.132,2111088.594
345,Antigua and Barbuda,2022-03,45.0,0.0,62.275999999999996,0.0,2906932.0,4185.0,231332.0,44629.522000000004,2466962.418
346,Antigua and Barbuda,2022-04,89.0,0.0,92.426,0.0,2813160.0,4050.0,225734.0,43189.86,2407264.4329999997
347,Antigua and Barbuda,2022-05,548.0,3.0,446.858,3.0029999999999997,2906932.0,4250.0,241021.0,45322.692,2570287.5100000002
348,Antigua and Barbuda,2022-06,506.0,3.0,594.574,2.7169999999999996,2813160.0,4183.0,253436.0,44608.202,2702683.113
349,Antigua and Barbuda,2022-07,148.0,3.0,128.857,3.2889999999999997,2906932.0,4423.0,269497.0,47167.593,2873960.25
350,Antigua and Barbuda,2022-08,176.0,1.0,184.568,0.572,2906932.0,4468.0,273948.0,47647.49600000001,2921426.438
351,Antigua and Barbuda,2022-09,140.0,1.0,151.564,1.287,2813160.0,4356.0,270073.0,46453.104,2880102.806
352,Antigua and Barbuda,2022-10,17.0,0.0,28.574,0.143,2906932.0,4526.0,282213.0,48266.008,3009565.7600000002
353,Antigua and Barbuda,2022-11,0.0,0.0,0.0,0.0,2813160.0,4380.0,273180.0,46709.04,2913236.37
354,Antigua and Barbuda,2022-12,0.0,0.0,0.0,0.0,2906932.0,4526.0,282286.0,48266.008,3010344.249
355,Antigua and Barbuda,2023-01,0.0,0.0,0.0,0.0,2906932.0,4526.0,282286.0,48266.008,3010344.249
356,Antigua and Barbuda,2023-02,0.0,0.0,0.0,0.0,2625616.0,4088.0,254968.0,43595.104,2719020.612
357,Antigua and Barbuda,2023-03,0.0,0.0,0.0,0.0,2906932.0,4526.0,282286.0,48266.008,3010344.249
358,Antigua and Barbuda,2023-04,0.0,0.0,0.0,0.0,2813160.0,4380.0,273180.0,46709.04,2913236.37
359,Antigua and Barbuda,2023-05,0.0,0.0,0.0,0.0,2906932.0,4526.0,282286.0,48266.008,3010344.249
360,Argentina,2020-02,0.0,0.0,0.0,0.0,1319799396.0,,,,
361,Argentina,2020-03,1282.0,70.0,855.71,41.428,1410820044.0,420.0,8669.0,9.227,190.48000000000002
362,Argentina,2020-04,4182.0,341.0,4208.852,331.849,1365309720.0,6640.0,96351.0,145.891,2117.118
363,Argentina,2020-05,16942.0,895.0,12382.856,678.146,1410820044.0,22925.0,338422.0,503.74,7436.161
364,Argentina,2020-06,51039.0,2194.0,45136.439,2005.1490000000001,1365309720.0,63906.0,1226474.0,1404.2150000000001,26949.358
365,Argentina,2020-07,115985.0,4974.0,121239.432,5196.854,1410820044.0,183067.0,3967398.0,4022.538,87175.784
366,Argentina,2020-08,262445.0,9017.0,218781.0,7623.287,1410820044.0,394905.0,9696460.0,8677.26,213060.671
367,Argentina,2020-09,307520.0,9566.0,321771.296,10127.718,1365309720.0,662422.0,17926572.0,14555.425,393901.217
368,Argentina,2020-10,376841.0,9922.0,411860.43200000003,10974.574,1410820044.0,1014775.0,30026178.0,22297.681,659766.3
369,Argentina,2020-11,325279.0,7102.0,290968.996,6428.434,1365309720.0,1239347.0,39849990.0,27232.218,875625.27
370,Argentina,2020-12,168393.0,3426.0,189885.001,3854.138,1410820044.0,1419243.0,47859506.0,31185.075,1051618.661
371,Argentina,2021-01,363644.0,6209.0,324017.71,5484.995,1410820044.0,1566545.0,56009633.0,34421.746,1230701.699
372,Argentina,2021-02,189401.0,3511.0,203530.144,3768.139,1274289072.0,1546136.0,58094731.0,33973.303,1276517.632
373,Argentina,2021-03,217114.0,4114.0,224794.424,4286.711,1410820044.0,1829693.0,70523505.0,40203.912,1549615.537
374,Argentina,2021-04,577623.0,11036.0,584578.574,11079.860999999999,1365309720.0,2000897.0,80740092.0,43965.778,1774104.9679999999
375,Argentina,2021-05,895182.0,18800.0,770052.567,16196.427,1410820044.0,2518062.0,105065892.0,55329.463,2308616.6520000002
376,Argentina,2021-06,628757.0,12521.0,720502.573,14535.141,1365309720.0,2934228.0,126042711.0,64473.899,2769541.056
377,Argentina,2021-07,427783.0,7207.0,484845.999,8292.139000000001,1410820044.0,3349556.0,147439408.0,73599.909,3239691.463
378,Argentina,2021-08,315487.0,4476.0,293621.281,4169.14,1410820044.0,3526810.0,159092772.0,77494.723,3495751.255
379,Argentina,2021-09,73609.0,1053.0,92332.713,1323.573,1365309720.0,3481059.0,158691753.0,76489.443,3486939.647
380,Argentina,2021-10,40718.0,389.0,36125.141,372.148,1410820044.0,3615737.0,165473934.0,79448.72600000001,3635964.755
381,Argentina,2021-11,40159.0,359.0,41119.566999999995,347.0,1365309720.0,3508952.0,161282278.0,77102.323,3543861.336
382,Argentina,2021-12,160531.0,648.0,154906.713,679.8620000000001,1410820044.0,3642018.0,169222229.0,80026.194,3718326.168
383,Argentina,2022-01,2840506.0,7684.0,2544115.998,6297.291,1410820044.0,3743509.0,214860977.0,82256.26,4721148.043
384,Argentina,2022-02,498941.0,2517.0,761864.572,3777.712,1274289072.0,3556848.0,243301069.0,78154.753,5346063.211
385,Argentina,2022-03,118509.0,268.0,159823.434,417.859,1410820044.0,3974025.0,277927034.0,87321.398,6106900.806
386,Argentina,2022-04,54358.0,243.0,58908.582,252.43300000000002,1365309720.0,3851497.0,271374123.0,84629.08,5962913.446
387,Argentina,2022-05,158343.0,347.0,128755.568,310.425,1410820044.0,3991548.0,283185384.0,87706.429,6222442.711
388,Argentina,2022-06,136599.0,181.0,158849.28,202.143,1365309720.0,3869787.0,279279093.0,85030.969,6136609.646
389,Argentina,2022-07,193135.0,299.0,155262.147,236.426,1410820044.0,4004647.0,292851853.0,87994.255,6434844.388
390,Argentina,2022-08,117918.0,342.0,154627.71600000001,392.148,1410820044.0,4015622.0,298337341.0,88235.408,6555377.217
391,Argentina,2022-09,30195.0,186.0,38055.005,207.855,1365309720.0,3894693.0,290926129.0,85578.23,6392530.386
392,Argentina,2022-10,10455.0,94.0,10146.005,91.426,1410820044.0,4028787.0,301151883.0,88524.682,6617221.252
393,Argentina,2022-11,8372.0,34.0,7897.143,39.14,1365309720.0,3900272.0,291664481.0,85700.816,6408754.218
394,Argentina,2022-12,163892.0,99.0,165316.15,102.42999999999999,1410820044.0,4032028.0,303772183.0,88595.902,6674797.193
395,Argentina,2023-01,145996.0,297.0,143466.853,281.568,1410820044.0,4039327.0,310287665.0,88756.279,6817962.124
396,Argentina,2023-02,6990.0,42.0,9052.292,54.572,1274289072.0,3652474.0,281161326.0,80255.942,6177968.014
397,Argentina,2023-03,832.0,9.0,1298.855,11.858,1410820044.0,4044596.0,311390339.0,88872.054,6842191.227
398,Argentina,2023-04,0.0,0.0,0.0,0.0,1365309720.0,3914160.0,301348710.0,86005.98,6621546.149999999
399,Argentina,2023-05,969.0,7.0,788.5740000000001,6.1419999999999995,1410820044.0,4044695.0,311401379.0,88874.232,6842433.806
400,Armenia,2020-02,0.0,0.0,0.0,0.0,80633688.0,,,,
401,Armenia,2020-03,424.0,1.0,290.288,0.42899999999999994,86194632.0,3.0,2749.0,1.08,988.685
402,Armenia,2020-04,1322.0,27.0,1325.715,25.285,83414160.0,424.0,32308.0,152.492,11619.613
403,Armenia,2020-05,7536.0,103.0,5419.43,62.433,86194632.0,1734.0,130598.0,623.635,46969.72
404,Armenia,2020-06,15363.0,295.0,15108.435,294.424,83414160.0,7797.0,480082.0,2804.195,172662.05299999999
405,Armenia,2020-07,12672.0,279.0,14824.574999999999,313.284,86194632.0,17764.0,990646.0,6388.838,356286.991
406,Armenia,2020-08,6433.0,172.0,6097.286,163.285,86194632.0,24964.0,1272222.0,8978.335,457556.135
407,Armenia,2020-09,5650.0,74.0,5490.428,82.852,83414160.0,27390.0,1382882.0,9850.843,497355.132
408,Armenia,2020-10,28437.0,229.0,29280.854,237.99800000000002,86194632.0,32659.0,1908546.0,11745.842,686410.8030000001
409,Armenia,2020-11,56931.0,962.0,50828.138,826.288,83414160.0,50743.0,3365209.0,18249.781,1210301.347
410,Armenia,2020-12,23066.0,626.0,28023.421000000002,722.283,86194632.0,76644.0,4571619.0,27565.11,1644188.106
411,Armenia,2021-01,9192.0,312.0,9488.855,316.283,86194632.0,91286.0,5052154.0,32831.114,1817013.076
412,Armenia,2021-02,5032.0,112.0,4461.147,123.149,77853216.0,87626.0,4727813.0,31514.793999999998,1700363.461
413,Armenia,2021-03,18259.0,272.0,16848.149,246.286,86194632.0,101776.0,5551055.0,36603.861,1996443.408
414,Armenia,2021-04,22971.0,554.0,25120.148,583.721,83414160.0,112935.0,6106476.0,40617.201,2196201.221
415,Armenia,2021-05,9348.0,414.0,9537.716,405.424,86194632.0,132498.0,6811147.0,47653.059,2449636.964
416,Armenia,2021-06,2161.0,76.0,2408.141,100.282,83414160.0,134272.0,6709991.0,48291.082,2413256.084
417,Armenia,2021-07,4001.0,79.0,4245.291,83.282,86194632.0,141085.0,7031574.0,50741.382,2528913.796
418,Armenia,2021-08,12538.0,236.0,10422.573,195.43300000000002,86194632.0,145481.0,7266824.0,52322.411,2613521.725
419,Armenia,2021-09,17209.0,428.0,17911.573,434.287,83414160.0,150855.0,7490394.0,54255.176,2693928.943
420,Armenia,2021-10,49781.0,1077.0,40087.004,841.285,86194632.0,175814.0,8626251.0,63231.701,3102441.234
421,Armenia,2021-11,29605.0,1186.0,38508.424999999996,1321.147,83414160.0,207258.0,9748046.0,74540.584,3505896.124
422,Armenia,2021-12,6550.0,429.0,8632.712,557.572,86194632.0,241402.0,10606889.0,86820.511,3814780.008
423,Armenia,2022-01,21952.0,103.0,11556.999,96.429,86194632.0,248210.0,10808677.0,89269.018,3887353.298
424,Armenia,2022-02,53260.0,403.0,60754.997,325.137,77853216.0,229153.0,11154151.0,82415.14,4011603.429
425,Armenia,2022-03,2765.0,161.0,5742.573,247.436,86194632.0,265216.0,13070319.0,95385.248,4700755.476
426,Armenia,2022-04,367.0,12.0,410.13800000000003,16.291,83414160.0,258580.0,12680782.0,92998.598,4560658.046
427,Armenia,2022-05,135.0,3.0,120.70400000000001,2.4309999999999996,86194632.0,267319.0,13110185.0,96141.58899999999,4715093.336999999
428,Armenia,2022-06,144.0,0.0,141.14600000000002,0.572,83414160.0,258750.0,12690451.0,93059.73,4564135.516
429,Armenia,2022-07,2261.0,8.0,1450.993,2.001,86194632.0,267411.0,13135390.0,96174.679,4724158.342
430,Armenia,2022-08,6909.0,15.0,6916.284,18.858999999999998,86194632.0,267795.0,13281942.0,96312.78600000001,4776865.939
431,Armenia,2022-09,8681.0,25.0,9194.859,26.567999999999998,83414160.0,259884.0,13112118.0,93467.584,4715788.544
432,Armenia,2022-10,3656.0,27.0,3797.002,27.57,86194632.0,269365.0,13748562.0,96877.43000000001,4944686.374
433,Armenia,2022-11,651.0,3.0,752.571,3.003,83414160.0,261075.0,13348158.0,93895.925,4800680.609
434,Armenia,2022-12,321.0,5.0,384.428,5.005,86194632.0,269877.0,13809513.0,97061.576,4966607.465
435,Armenia,2023-01,265.0,5.0,214.708,5.005,86194632.0,270068.0,13816605.0,97130.278,4969158.111
436,Armenia,2023-02,615.0,5.0,533.855,3.8609999999999998,77853216.0,244014.0,12490524.0,87759.928,4492231.538
437,Armenia,2023-03,1688.0,21.0,1759.286,21.144,86194632.0,270566.0,13867624.0,97309.384,4987507.157
438,Armenia,2023-04,911.0,8.0,900.853,8.142999999999999,83414160.0,262325.0,13462150.0,94345.487,4841677.958000001
439,Armenia,2023-05,141.0,3.0,196.714,3.8609999999999998,86194632.0,271218.0,13923194.0,97543.874,5007492.968
440,Aruba,2020-02,0.0,0.0,0.0,0.0,3087311.0,,,,
441,Aruba,2020-03,46.0,0.0,22.569000000000003,0.0,3300229.0,,173.0,,1625.035
442,Aruba,2020-04,54.0,2.0,76.277,2.002,3193770.0,24.0,2448.0,225.444,22994.765
443,Aruba,2020-05,1.0,1.0,2.143,1.001,3300229.0,84.0,3122.0,789.043,29325.844999999998
444,Aruba,2020-06,0.0,0.0,0.0,0.0,3193770.0,90.0,3030.0,845.4,28461.66
445,Aruba,2020-07,16.0,0.0,14.722999999999999,0.0,3300229.0,93.0,3325.0,873.58,31232.682
446,Aruba,2020-08,1731.0,5.0,1403.01,3.5749999999999997,3300229.0,131.0,22461.0,1230.523,210982.638
447,Aruba,2020-09,1908.0,17.0,2077.009,17.575,3193770.0,504.0,83715.0,4734.222,786359.071
448,Aruba,2020-10,633.0,11.0,793.283,11.854999999999999,3300229.0,957.0,129022.0,8989.374,1211940.745
449,Aruba,2020-11,402.0,9.0,331.996,9.001999999999999,3193770.0,1238.0,138158.0,11628.889,1297757.824
450,Aruba,2020-12,437.0,2.0,477.282,2.002,3300229.0,1426.0,155501.0,13394.833,1460665.608
451,Aruba,2021-01,1630.0,11.0,1458.28,5.861999999999999,3300229.0,1573.0,187022.0,14775.64,1756751.421
452,Aruba,2021-02,946.0,13.0,932.285,17.29,2980852.0,1812.0,203127.0,17020.644,1908030.318
453,Aruba,2021-03,1269.0,11.0,1291.715,11.425999999999998,3300229.0,2385.0,257451.0,22402.989999999998,2418311.277
